,tweets,clusterID
1120,"RT @geonews_sport: #Cricket World Cup 2019: #Pakistan seek Champions Trophy inspiration as #WestIndies loom

Read more: https://t.co/rQ3J9x…",10
1121,"RT @geonews_sport: Pakistan’s @76Shadabkhan went from the pitches of #Mianwali to #Cricket World Cup 2019

Read more: https://t.co/GuNCtvf9…",10
1122,"RT @geonews_sport: #MohammadAmir is fit and available for Pakistan vs West Indies: #Sarfaraz

Read more: https://t.co/owW6QuHZGq

#GeoNews…",10
1123,"Pakistan Stock Exchange continues bullish trend

Read more: https://t.co/I1R7SJHjjz

#GeoNews

https://t.co/bdq7zf3p59",10
1124,"#US believes #Russia conducting low-level nuclear tests: official

Read more: https://t.co/HRfn4IirQf

#GeoNews 

https://t.co/vJdyoBCAx8",10
1125,"PTM MNAs #MohsinDawar, #AliWazir responsible for #NorthWaziristan clash: DC's report

Read more:… https://t.co/QslrXPfmqd",10
1126,"MNA #MohsinDawar arrested from #NorthWaziristan

Read more: https://t.co/JMH34CJMaM

#GeoNews 
https://t.co/WmV2311nyq",10
1127,"RT @geonews_sport: #WorldCup 2019: South Africa win toss, field first against England

Watch Live: https://t.co/XRJhplHSPC

#GeoNews #CWC19…",10
1128,"Accountability court orders #NAB to file reference against #Khawaja brothers soon

Read more:… https://t.co/UTLObiVPoZ",10
1129,"RT @geonews_sport: #Pakistan to announce 12-member squad for match against #WestIndies today

Watch Video: https://t.co/Jv5bnCzuai

#GeoNew…",10
1130,"RT @geonews_sport: Cricket World Cup 2019: #England vs #SouthAfrica match preview

Watch Live:  https://t.co/pA6hYcEAr5

#GeoNews #CWC19 #E…",10
1131,"#SC judge #FaezIsa requests president to confirm filing of reference against him

Watch Video:… https://t.co/aYB57yDdGO",10
1132,"RT @geonews_sport: #GeoNews poll: Who will win #England vs #SouthAfrica #WorldCup 2019 match?

Read more: https://t.co/DCjv6BrLIU

#GeoNews…",10
1133,"PM #ImranKhan leaves for #SaudiArabia to attend #OIC summit

Read more: https://t.co/LEohfFFrvv

#GeoNews

https://t.co/Onw1wkPnQK",10
1134,#EUElectionResults: What were the clear trends? https://t.co/FjEWZpVJAZ,10
1135,"#Pakistan Stock Exchange continues bullish trend

Read more: https://t.co/iCFjagWTYs

#GeoNews 

https://t.co/kStIAHKpSd",10
1136,"RT @geonews_sport: #Cricket World Cup 2019: #Five bowlers to watch

Read more: https://t.co/wWgaC5xOjx

#GeoNews  #CCW19 

https://t.co/L5Z…",10
1137,"#Farishta murder case: #Police says rape not proved from #DNA test

Read more: https://t.co/9xXpxQxjKE

#GeoNews 
https://t.co/JgqnzlQXTw",10
1138,@ThisWeekABC: Good prep ahead of our discussion on #DoubleDown --&gt; VP swaps throughout history --&gt; http://t.co/prR94oG6bz (via @LizHartfield,10
1139,"RT @geonews_sport: A history of the #Cricket #WorldCup

Read more: https://t.co/KkgDipUau0

#GeoNews #CWC19
https://t.co/TuCiyaH1Hx",10
1140,"RT @geonews_sport: #Cricket World Cup 2019: #England vs #SouthAfrica match preview

Read more: https://t.co/pA6hYcEAr5

#GeoNews #CWC19  #E…",10
1141,"RT @geonews_sport: #MohammadAmir might not play #Pakistan’s first #WorldCup match against #WestIndies

Read more: https://t.co/yPRoXtaEVK…",10
1142,"#WorldCup captains meet #QueenElizabeth II

Read more: https://t.co/Ghp0mNC0Ej

#GeoNews",10
1143,"Senior journalist #IdreesBakhtiar passes away in #Karachi

Read more: https://t.co/pr4G0j4dJj

#GeoNews",10
1144,"Increasing #power, #gas tariffs a compulsion: PM's adviser #HafeezSheikh

Read more: https://t.co/5gdL6gA7qY… https://t.co/JBdk8PShi9",10
1145,"#Afghan national security adviser calls on #COAS: ISPR

Read more: https://t.co/NHas5MhHO1

#GeoNews",10
1146,"#India great Gavaskar tips #England for #WorldCup glory

Read more: https://t.co/HbpQgDR3oV

#GeoNews",10
1147,"Woman injured in unprovoked #Indian firing across #LoC

Read more: https://t.co/jFUq83Yzbf

#GeoNews",10
1148,"#KElectric increases tariff for #Karachi consumers

Read more: https://t.co/gTZSWkCb4c

#GeoNews",10
1149,"#NEC approves Rs1837bn development budget for centre, provinces

Read more: https://t.co/aODdccBYu7

#GeoNews",10
1150,"Those violating law will be dealt with strictly, says KP info minister

Read more: https://t.co/ZPuCAhq6sE

#GeoNews",10
1151,"#Pakistani stocks rise 1,010 points; US dollar dips in interbank

Read more: https://t.co/ZPTdtDCXMc

#GeoNews",10
1152,"#BilawalBhuttoZardari demands production orders for MNA #AliWazir

Read more: https://t.co/TMf6CD7W1m

#GeoNews",10
1153,"#Bilawal says #PMImran is trying to form one-party system in #Pakistan

Read more: https://t.co/K5FrTDGMUR

#GeoNews",10
1154,"#MaryamNawaz says person who paralysed #Islamabad for four months couldn’t tolerate small protest

Read more:… https://t.co/MsXppMBb2g",10
1155,"RT @geonews_sport: #Pakistan to host #AsiaCup T20 in 2020

Read more: https://t.co/gLPjnAJGg3

#GeoNews 

https://t.co/15o2GrEkSm",10
1156,"#PIA to resume flights from #Beijing to #Tokyo from May 30

Read more: https://t.co/2YTjzG8uDJ

#GeoNews 

https://t.co/h3JT57UYXP",10
1157,"Indian #PM to host #China's Xi for informal summit

Read more: https://t.co/etk1Wk9stF

#GeoNews 

https://t.co/7zlAAvC7EZ",10
1158,"#MeeshaShafi's lawyers probe five witnesses presented by #AliZafar's team

Read more: https://t.co/LIu5GgyXpT… https://t.co/4eE7mJ2ZDF",10
1159,"RT @geonews_sport: #WorldCup 2019: 46 Days, 1 Trophy,10 Teams, and #Gentlemen’s Game

Read more: https://t.co/Tjsl7W7ebX

#GeoNews 
https:/…",10
1160,"RT @geonews_sport: What happens if a #WorldCup match gets rained out?

Read more: https://t.co/HcuLqrPkF2

#GeoNews 

https://t.co/w7UUyazQ…",10
1161,"#AshtonKutcher 'freaking out' after date found slain, #LosAngeles court told

Read more: https://t.co/UYF1yVqn94… https://t.co/lQNzuvlhs6",10
1162,"Govt #files references against two high court, one #SC judge for owning properties abroad

Read more:… https://t.co/aHGq76e5fP",10
1163,"#FM Qureshi to represent #Pakistan at #OIC foreign ministers meeting today

Read more: https://t.co/7xt3fSsMyT… https://t.co/2iGkYnmhia",10
1164,"#US dollar reaches Rs150.50 in open #market

Read more: https://t.co/ZPTdtDCXMc

#GeoNews 

https://t.co/Aao6LIgMLu",10
1165,"RT @geonews_sport: #England expects as host nation launch #WorldCup party

Read more: https://t.co/vloPsJKMrY

#GeoNews 

https://t.co/VMQn…",10
1166,"#ArifNaqvi released after arranging record £15m cash #bail

Read more: https://t.co/AcFd9DWRrj

#GeoNews 

https://t.co/PvIgXzFG7e",10
1167,"PM #ImranKhan to attend 14th #OIC Summit in #Makkah on May 31

Read more: https://t.co/n5wjkPs2CC

#GeoNews

https://t.co/7jAGLb1h3M",10
1168,"Stressed 'Game of Thrones' star #KitHarington getting #treatment

Read more: https://t.co/rPoxOVkcDP

#GeoNews 

https://t.co/lErMexbiC1",10
1169,"Seven #men gang-rape 13-year-old in #Kasur but none arrested so far

Read more: https://t.co/OxlfK4Bsd2

#GeoNews 
https://t.co/i3frbEt8oq",10
1170,"#PPP workers, police clash as #BilawalBhutto appears before #NAB in fake accounts case

Watch Video:… https://t.co/w0dS43iTrP",10
1171,"#AsifAliZardari excuses himself from appearing before #NAB in fake #accounts case

Read more:… https://t.co/D71PDkH5lb",10
1172,"#Rawalpindi rape case: #Student retracts statement before court

Read more: https://t.co/HKKGhcbs6P

#GeoNews

https://t.co/MbsmUXjx0H",10
1173,"SJC to hold hearing of references against Justice Isa, others on June 14: Awan

Read more: https://t.co/sYbGtF49FC… https://t.co/CsqmgV5G62",10
1174,"Budget to be presented on June 11: #FirdousAshiqAwan

Read more: https://t.co/iPKsM4bJ4o

#GeoNews

https://t.co/bPo97exitV",10
1175,"#Ramzan for kids: 3 amazing kiddie meals for #Iftar

Recipe: https://t.co/wc2fGUwncE

#GeoNews #GeoFood #Ramzan",10
1176,"Sweeten your #Ramzan with these #ChocolateSamosas

Recipe: https://t.co/dOyNSNStdO

#GeoNews #GeoFood #Ramzan",10
1177,"Did you know you can also cook your favourite #BBQ dishes for #Iftar and feast on a traditional yet healthy meal, d… https://t.co/gC3vE9z3KA",10
1178,"#Alibaba plans bumper $20bn listing in #HongKong: sources

Read more: https://t.co/JCwN7fpQgo

#GeoNews

https://t.co/1au1ApTfEr",10
1179,"#Eid_ul_Fitr holidays in #Pakistan from June 4-7

Read more: https://t.co/3PQIRxtjSD

#GeoNews

https://t.co/ioZvqLTRAY",10
1180,"#WHO recognizes burn out as medical condition

Read more: https://t.co/D6nz798ehf

#GeoNews

https://t.co/apwt02XAWx",10
1181,"RT @geonews_sport: #WorldCup captains to meet #QueenElizabethII tomorrow

Read more: https://t.co/H7ENPqrxjb

#GeoNews

https://t.co/m9Uqi8…",10
1182,"RT @geonews_sport: #WestIndies coach Mushtaq Ahmed’s heart lies with #Pakistan

Read more: https://t.co/GbZNixaPkR

#GeoNews",10
1183,"#WHO to investigate #HIV outbreak in #Sindh

Read more: https://t.co/MEB06UTrZ8

#GeoNews",10
1184,"RT @geonews_sport: #WorldCup2019: Mohammad Hafeez counting on support from #Pakistani community in #UK

Read more: https://t.co/w3MyynKhpx…",10
1185,"#PIA wins part of case which cost £20 million in #UK litigation

Read more: https://t.co/DyembyW1Eb

#GeoNews",10
1186,"#PakistanStockExchange #CEO Richard Morin resigns

Read more: https://t.co/Z2mY9Eom6V

#GeoNews",10
1187,"RT @geonews_sport: Eoin Morgan tells England to 'embrace' #WorldCup excitement

Read more: https://t.co/1gGuuoRS04

#GeoNews",10
1188,"#US dollar gains strength, reaches Rs151 in open market

Read more: https://t.co/WVy8Up2sDN

#GeoNews",10
1189,"Reduction by half in train fares on first day of Eid-ul-Fitr

Read more: https://t.co/yKAPVMKvwz

#GeoNews",10
1190,"#Zardari files appeal in #SC against transfer of fake accounts case to Islamabad

Read more: https://t.co/hFNqYrbC7I

#GeoNews",10
1191,"The massacre of unarmed citizens by soldiers in Beijing's Tiananmen Square in 1989, should not be referred to as ""s… https://t.co/3zU1BwgJrH",10
1192,"France calls on #Iraq to spare four of its citizens from the hangman

Read more: https://t.co/V9OQpsOkox

#GeoNews",10
1193,"#Sahiwal: Five children die after air-conditioning unit breaks down at govt #hospital

Read more:… https://t.co/eEFaO9xy2f",10
1194,"Alternative career for Katrina Kaif? “Get married, produce children”, says #SalmanKhan

Read more: https://t.co/gyGzosYfOY

#GeoNews",10
1195,"#NAB asks court to dismiss #ShehbazSharif’s plea, issue arrest warrants

Read more: https://t.co/1qGB6gc9Zz

#GeoNews",10
1196,"BLOG -  When my husband didn’t let me continue my education, this is what I did next

Read more: https://t.co/zFDoQWxYlm

#GeoNews",10
1197,"RT @geonews_sport: Dominant #England crush #Afghanistan in #WorldCup warm-up

Read more: https://t.co/aCyqEX1KLC

#GeoNews",10
1198,"RT @geonews_sport: #UsmanKhawaja stakes #WorldCup claim as #Australia win #SriLanka warm-up

Read more: https://t.co/LyYmqnmUae

#GeoNews",10
1199,"Probe sought into the fraud import and export of #gold

Read more: https://t.co/VBYI6EpYOQ

#GeoNews",10
1200,"#Brexit helps New York take top finance spot from #London: survey

Read more: https://t.co/hfVJmDe1BC

#GeoNews",10
1201,"#PMImranKhan to chair Cabinet session today

Read more: https://t.co/rC9EpcUnyV

#GeoNews",10
1202,"Two killed, 15 schoolgirls injured in #Japan stabbing: NHK

Read more: https://t.co/8W8DdZTt1o

#GeoNews",10
1203,"#Israel moves towards new vote as #Netanyahu struggles to form government

Read more: https://t.co/f6OIDSfivQ

#GeoNews",10
1204,"#Section144 imposed in #SouthWaziristan to maintain law and order

Read more: https://t.co/27VnOvjMjt

#GeoNews",10
1205,"Govt to launch mobile application for #moon sighting soon: #FawadChaudhry

Read more: https://t.co/jUW0IADCVK

#GeoNews",10
1206,"Circumstances not as bad as much commotion being raised: PM's adviser

Read more: https://t.co/rauyf2QKC7

#GeoNews

https://t.co/y4K38XNy1b",10
1207,"Involving PM in NAB chairman issue 'low-minded act', says Awan

Read more: https://t.co/oLD2OCNnMh

#GeoNews 

https://t.co/kRfFeQIaNS",10
1208,"Body of kidnapped #Gujranwala toddler found in rivulet

Read more: https://t.co/LVndoI9696

#GeoNews

https://t.co/b6GhnLEAhO",10
1209,"RT @geonews_sport: Chacha Cricket to receive Global Sports Fans Award on June 14

Read more: https://t.co/cmXyNa8wQ6

#GeoNews

https://t.c…",10
1210,"#French police arrest three suspects over #Lyon bomb blast

Read more: https://t.co/SHoBNas5kd

#GeoNews

https://t.co/54GAD7QzYh",10
1211,"Today's Iftar Timings

Read more: https://t.co/wSWmYIbECI

#GeoNews #Ramzan

https://t.co/vGJNGpbPxE",10
1212,"National Assembly member provoked people in #NorthWaziristan: #MuradSaeed

Read more: https://t.co/NLo8Wi29OR… https://t.co/jL67eFUP0j",10
1213,"#PMImran must answer on #NorthWaziristan clash, should constitute probe committee

Read more:… https://t.co/UW53wT7SZ0",10
1214,.@GOPChairwoman: “Everybody needs to get out and vote today.” #OutnumberedOT https://t.co/iSPHQowenr https://t.co/5bIg5NXAkj,10
1215,"RT @geonews_sport: #WorldCup2019: Two more warm up matches to be played today

Read more: https://t.co/YtuIjhQpEl

#GeoNews

https://t.co/l…",10
1216,"#NAB arrives at Kot Lakhpat to probe #NawazSharif over purchase of bulletproof govt vehicles

Read more: https://t.co/V8APAp7bOU

#GeoNews",10
1217,"#SaudiArabia invites #Qatar to crisis talks over #Iran tensions

Read more: https://t.co/DJA6JyNQH3

#GeoNews

https://t.co/RxLNq9gTai",10
1218,"RT @geonews_sport: No 'panic' for #Tendulkar as India slump before #WorldCup

Read more: https://t.co/oN33n0gSgO

#GeoNews",10
1219,"RT @geonews_sport: #RashidKhan puts a positive spin on #AfghanWorldCup bid

Read more: https://t.co/wMQisEraWr

#GeoNews",10
1220,"#SadafKanwal called out for fat-shaming

Read more: https://t.co/WMMkuEHuaC

#GeoNews",10
1221,"Box Office: 'Aladdin' taking flight with $105 million in North America

Read more: https://t.co/CQFGjDynmo

#GeoNews",10
1222,"#Pakistan accepts India’s request for Sushma Swaraj’s overflight

Read more: https://t.co/JyADYLarZj

#GeoNews",10
1223,"PTI's economic team shuffle: A new team, a new outlook

Read more: https://t.co/2jW65s5y54

#GeoNews",10
1224,"#Dollar slips to Rs149.90 in interbank market

Read more: https://t.co/AusgY10Jfv

#GeoNews",10
1225,"Fawad Chaudhry’s new challenge is mobile phone payment system

Read more: https://t.co/tM84UBD1ln

#GeoNews",10
1226,"RT @geonews_sport: #WorldCup2019: #FakharZaman wants to be Pakistan’s game-changer

Read more: https://t.co/7Y9YlNyiOq

#GeoNews",10
1227,"A review of Pakistan’s commission on missing persons

Read more: https://t.co/vEycWr3gvH

#GeoNews",10
1228,"IHC dismisses petition seeking to bar Abdul Hafeez Sheikh from presenting budget

Read more: https://t.co/O1g0KGcXIa

#GeoNews",10
