EventID	Description	Category
20198	" treated in hospital for injuries in Poole."	"Disasters and accidents"
20198	"Seven peoples injured in a bus carrying 56 college students crashes"	"Disasters and accidents"
20198	"college bus carrying 56 pupils"	"Disasters and accidents"
20199	"Islamic Cooperation to set up a liaison office"	"International relations"
20199	"Burma agianst liaison office of Islamic Cooperation Group"	"International relations"
20199	"ban of OIC by burma"	"International relations"
20199	"Islamic Cooperation to set up a liaison office"	"International relations"
20199	"Organisation of Islamic Cooperation"	"International relations"
20199	"Islamic Cooperation to set up a liaison office"	"International relations"
20199	"burma bars islamic office opening"	"International relations"
20200	"mo ibrahim no winner"	"International relations"
20200	"No Ibrahim price for 2012"	"International relations"
20200	"No winner is announced for the Mo Ibrahim Prize for Achievement in African Leadership. "	"International relations"
20200	"No winner is announced for the Mo Ibrahim Prize."	"International relations"
20200	"Mo Ibrahim Prize winner"	"International relations"
20200	"Mo Ibrahim Prize"	"International relations"
20200	"No winner for Mo Ibrahim Prize"	"International relations"
20200	"Mo Ibrahim Prize"	"International relations"
20200	"No winner is announced for the Mo Ibrahim Prize for Achievement in African Leadership. "	"International relations"
20200	"Mo Ibrahim Prize for Achievement in African Leadership. "	"International relations"
20200	"mo ibrahim prize"	"International relations"
20200	" Mo Ibrahim Prize"	"International relations"
20200	"No winner announced Mo ibrahim prize for african leadership"	"International relations"
20200	"Mo Ibrahim Prize for Achievement in African Leadership."	"International relations"
20201	"King of Cambodia death"	"Politics and elections"
20201	"King of Cambodia Norodom Sihanouk dies in Beijing"	"Politics and elections"
20201	"King Norodom Shianouk dies"	"Politics and elections"
20201	"Norodom Sihanouk dies"	"Politics and elections"
20201	"King of Cambodia Norodom Sihanouk dies"	"Politics and elections"
20201	"Cambodia's former king Norodom Sihanouk dies"	"Politics and elections"
20201	"King of Cambodia dies"	"Politics and elections"
20201	"King of Cambodia Death Norodom Sihanouk"	"Politics and elections"
20201	"Former King of Cambodia"	"Politics and elections"
20201	"Former King of Cambodia Norodom Sihanouk dies."	"Politics and elections"
20201	" Cambodia's former king Norodom Sihanouk"	"Politics and elections"
20201	"Norodom Sihanouk dies in Beijing."	"Politics and elections"
20201	"Cambodia's former king Norodom Sihanouk"	"Politics and elections"
20201	"Former King of Cambodia Norodom Sihanouk dies in Beijing at the age of 89. "	"Politics and elections"
20201	"death of norodom sihanouk"	"Politics and elections"
20201	"Norodom Sihanouk dies in Beijing at the age of 89. "	"Politics and elections"
20201	"Cambodia's former king Norodom Sihanouk dies"	"Politics and elections"
20201	" King of Cambodia Norodom Sihanouk"	"Politics and elections"
20201	"death of Norodom Sihanouk former king of cambodia"	"Politics and elections"
20201	"Norodom Sihanouk Cambodia dies"	"Politics and elections"
20201	"Cambodia's former King Norodom Sihanouk dies"	"Politics and elections"
20201	"Beijing king dies"	"Politics and elections"
20201	"Former King of Cambodia Norodom Sihanouk dies in Beijing"	"Politics and elections"
20201	"Former King of Cambodia Norodom Sihanouk dies"	"Politics and elections"
20201	"King of Cambodia dies"	"Politics and elections"
20201	"Norodom Sihanouk dies"	"Politics and elections"
20201	"Norodom Sihanouk dies"	"Politics and elections"
20201	"Norodom Sihanouk dies in Beijing "	"Politics and elections"
20201	"Former cambodia king narodom sinanouk dies in bfijing at 89"	"Politics and elections"
20201	"Former Cambodia King Sihanouk dead"	"Politics and elections"
20202	" referendum on Scottish independence"	"Politics and elections"
20202	"David Cameron and Scottish First Minister Alex Salmond agree a deal."	"Politics and elections"
20202	"British Prime Minister David Cameron and Scottish First Minister Alex Salmond agree"	"Politics and elections"
20202	"british prime minister and scottish first minister agree to referendum deal"	"Politics and elections"
20202	"Cameron and salmon set terms of Scottish independence"	"Politics and elections"
20202	"Scottish First Minister Alex Salmond"	"Politics and elections"
20202	" referendum on Scottish independence "	"Politics and elections"
20202	"David Cameron Vs Alex Salmond"	"Politics and elections"
20202	"David Cameron Vs Alex Salmond"	"Politics and elections"
20202	"Scottish  independence"	"Politics and elections"
20202	"David cameron alex salmond"	"Politics and elections"
20202	" referendum on Scottish independence "	"Politics and elections"
20202	" referendum on Scottish independence"	"Politics and elections"
20202	"David Cameron and Scottish First Minister Alex Salmond agree a deal setting out th"	"Politics and elections"
20202	"Scottish independence meeting referendum"	"Politics and elections"
20202	"British Prime Minister David Cameron and Scottish First Minister Alex Salmond agree a deal "	"Politics and elections"
20202	"referendum on Scottish independence"	"Politics and elections"
20202	" David Cameron and Scottish First Minister "	"Politics and elections"
20202	"David Cameron Alex Salmond aggreement referendum"	"Politics and elections"
20202	"Referendum on Scottish independence"	"Politics and elections"
20202	"referendum on Scottish independence"	"Politics and elections"
20202	"David Cameron and Alex Salmond agree a deal."	"Politics and elections"
20202	" Cameron and Salmond strike referendum deal"	"Politics and elections"
20202	"deal Scottish independence"	"Politics and elections"
20202	"referendum on Scottish independence at a meeting in Edinburgh."	"Politics and elections"
20202	"British Prime Minister David Cameron and Scottish First Minister Alex Salmond agree a deal "	"Politics and elections"
20202	"British Prime Minister David Cameron and Scottish First Minister Alex Salmond agree a deal"	"Politics and elections"
20203	"Dalton McGunity resignation"	"Politics and elections"
20203	"McGuinty  resignation."	"Politics and elections"
20203	"McGuinty Resigns"	"Politics and elections"
20203	"Dalton McGuinty resign premier"	"Politics and elections"
20203	"Ontario premier steps down"	"Politics and elections"
20203	"Dalton McGuinty resignation"	"Politics and elections"
20203	"Dalton McGuinty resigns "	"Politics and elections"
20203	"Ontario premier Dalton McGuinty announces his resignation. "	"Politics and elections"
20203	"Dalton mcguinty announces resignation"	"Politics and elections"
20203	"Did Dalton McGuinty resign?"	"Politics and elections"
20203	"Ontario premier Dalton McGuinty announces his resignation. "	"Politics and elections"
20203	"Dalton McGuinty announces resignation"	"Politics and elections"
20203	"Ontario premier Dalton McGuinty announces his resignation. "	"Politics and elections"
20203	"Dalton McGuinty resigns"	"Politics and elections"
20203	"Dalton McGuinty resignation Ontario"	"Politics and elections"
20204	"contract of running rail to uks west coast going to virgin trains "	"Transport"
20204	"Virgin Trains UK's West Coast "	"Transport"
20204	"continue running the rail franchise for UK's"	"Transport"
20204	"Virgin Trains is asked to continue running the rail franchise for UK's West Coast Main Line."	"Transport"
20204	"Virgin Trains cancellation contract UK errors "	"Transport"
20204	"UK's West Coast Main Line "	"Transport"
20204	"Virgin Trains is asked to continue running the rail franchise for UK's West Coast Main Line."	"Transport"
20204	"Virgin to run West Coast"	"Transport"
20204	"Virgin Trains West Coast main line"	"Transport"
20204	"east coast west coast"	"Transport"
20204	"Virgin Trains"	"Transport"
20204	"Virgin Trains reinstated, West coast Main line deal"	"Transport"
20204	"Virgin Trains"	"Transport"
20204	"virgin trains"	"Transport"
20204	"Virgin Trains"	"Transport"
20204	"continue running the rail franchise for UK's West Coast Main Line "	"Transport"
20205	"war of extermination"	"Armed conflicts and attacks"
20205	"qatar war of extermination"	"Armed conflicts and attacks"
20205	""war of extermination" "	"Armed conflicts and attacks"
20205	"Syria government extermination Qatar"	"Armed conflicts and attacks"
20205	"Syria is waging a "war of extermination"."	"Armed conflicts and attacks"
20205	"war of extermination"	"Armed conflicts and attacks"
20205	"Syria air raids"	"Armed conflicts and attacks"
20205	"Waging war on own citizens"	"Armed conflicts and attacks"
20205	""war of extermination"."	"Armed conflicts and attacks"
20205	"Qatar says  "war of extermination"."	"Armed conflicts and attacks"
20205	"syria civil war"	"Armed conflicts and attacks"
20206	"50 are killed throughout the country according to an activist group."	"Armed conflicts and attacks"
20206	"the crisis in syria"	"Armed conflicts and attacks"
20206	"50 killed in Syria"	"Armed conflicts and attacks"
20206	"At least 50 are killed throughout the country, according to an activist group"	"Armed conflicts and attacks"
20206	"syria killed country war"	"Armed conflicts and attacks"
20206	"50 are killed throughout the country"	"Armed conflicts and attacks"
20206	"Syrian Al Qaeda opposition "	"Armed conflicts and attacks"
20206	"civil war in syria "	"Armed conflicts and attacks"
20206	"50 killed in Syria"	"Armed conflicts and attacks"
20206	"50 are killed in the country"	"Armed conflicts and attacks"
20207	"Bahraini regime makes all opposition to its rule illegal."	"Armed conflicts and attacks"
20207	"The Bahraini regime makes all opposition to its rule illegal. "	"Armed conflicts and attacks"
20207	"Bahraini regime ruled  illegal"	"Armed conflicts and attacks"
20207	"Fears Arabs uprising, Bahrain bans all types of protests gatherings, as per order of interior ministry of Bahrain."	"Armed conflicts and attacks"
20207	"Bahraini regime, opposition"	"Armed conflicts and attacks"
20207	" Bahraini regime makes all opposition to its rule illegal."	"Armed conflicts and attacks"
20207	"The Bahraini regime makes all opposition to its rule illegal."	"Armed conflicts and attacks"
20207	"Bahraini regime opposition illegal"	"Armed conflicts and attacks"
20207	"Bahraini regime makes all opposition to its rule illegal."	"Armed conflicts and attacks"
20207	"The Bahraini regime makes all opposition to its rule illegal. "	"Armed conflicts and attacks"
20207	"baharin bans protest"	"Armed conflicts and attacks"
20207	"Bahraini makes all opposition to rule illegal"	"Armed conflicts and attacks"
20207	"Bahrain bans protests"	"Armed conflicts and attacks"
20207	"Bahraini regime makes all opposition"	"Armed conflicts and attacks"
20207	"Bahrini regime illegal"	"Armed conflicts and attacks"
20207	"Baharaini regime makes rule illegal"	"Armed conflicts and attacks"
20207	"Bahraini regime"	"Armed conflicts and attacks"
20207	"The Bahraini regime makes all opposition to its rule illegal. "	"Armed conflicts and attacks"
20207	"Bahrain bans protests"	"Armed conflicts and attacks"
20207	"Bahrain bans opposition protests"	"Armed conflicts and attacks"
20208	"Police attack mine workers "	"Armed conflicts and attacks"
20208	"Police attack Anglo American Platinum mine workers"	"Armed conflicts and attacks"
20208	"Anglo American's mine workers strike fuel further after police used bullet and gas to dispel the crowd of workers."	"Armed conflicts and attacks"
20208	"Police attack Anglo American Platinum mine workers "	"Armed conflicts and attacks"
20208	"olice attack Anglo American Platinum mine workers."	"Armed conflicts and attacks"
20208	" Police disperse striking miners in S Africa"	"Armed conflicts and attacks"
20208	"attack platinum mine workers police south africa"	"Armed conflicts and attacks"
20208	"Police attack Anglo American Platinum mine workers with rubber bullets."	"Armed conflicts and attacks"
20208	"South Africa mine workers police attack"	"Armed conflicts and attacks"
20208	"Platinum mine workers with rubber bullets"	"Armed conflicts and attacks"
20208	"striking miners in S Africa"	"Armed conflicts and attacks"
20208	"South Africa"	"Armed conflicts and attacks"
20208	" Anglo American Platinum mine workers"	"Armed conflicts and attacks"
20208	"Police disperse striking miners in S Africa"	"Armed conflicts and attacks"
20208	"african platinum mine rustenburg south africa"	"Armed conflicts and attacks"
20208	"Police attack mine workers in Rustenburg"	"Armed conflicts and attacks"
20208	"Police attack Anglo American Platinum mine workers with rubber bullets, tear gas and stun grenades in Rustenburg, South Africa. "	"Armed conflicts and attacks"
20208	"Police deal tough with Anglo American platinum mine workers, during their month long strike at outside of Johansburg, South Africa "	"Armed conflicts and attacks"
20208	"Police attack Anglo American Platinum mine workers "	"Armed conflicts and attacks"
20208	"police attack south africa"	"Armed conflicts and attacks"
20208	"Police anglo american platinum mine rubber bullets tear gas south africa"	"Armed conflicts and attacks"
20209	"Bolivian journalist Fernando Vidal"	"Armed conflicts and attacks"
20209	"bolivian journalist Fernando Vidal"	"Armed conflicts and attacks"
20209	"Fernando Vidal is set on fire live on radio. "	"Armed conflicts and attacks"
20209	"Bolivian journalist Fernando Vidal"	"Armed conflicts and attacks"
20209	"Bolivian journalist Fernando Vidal"	"Armed conflicts and attacks"
20209	"fernando vidal set on fire"	"Armed conflicts and attacks"
20210	" Warsame Shire Awale "	"Arts and culture"
20210	"songwriter Warsame Shire Awale is killed in Mogadishu"	"Arts and culture"
20210	"somali poet ,playwright and song writer warsame shire awale."	"Arts and culture"
20210	"Somali poet, playwright and songwriter Warsame Shire Awale is killed "	"Arts and culture"
20210	"Warsame Shire Awale dead Mogadishu"	"Arts and culture"
20210	"Somali poet killed"	"Arts and culture"
20210	"Warsame Shire Awale"	"Arts and culture"
20210	"Somali poet killed"	"Arts and culture"
20210	"where did Somali poet, playwright and songwriter Warsame Shire Awale is killed?"	"Arts and culture"
20211	"J. Bernlef death dutch"	"Arts and culture"
